date_of_extract	organisation_number	registered_charity_number	linked_charity_number	charity_name	charity_type	charity_registration_status	date_of_registration	date_of_removal	charity_reporting_status	latest_acc_fin_period_start_date	latest_acc_fin_period_end_date	latest_income	latest_expenditure	charity_contact_address1	charity_contact_address2	charity_contact_address3	charity_contact_address4	charity_contact_address5	charity_contact_postcode	charity_contact_phone	charity_contact_email	charity_contact_web	charity_company_registration_number	charity_insolvent	charity_in_administration	charity_previously_excepted	charity_is_cdf_or_cif	charity_is_cio	cio_is_dissolved	date_cio_dissolution_notice	charity_activities	charity_gift_aid	charity_has_land
2026-03-25 00:00:00.0000000	179	200410	4	GRISSELL ENDOWMENT		Registered	1961-08-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	180	200424	1	WIMBLEDON COMMON COTTAGE CONVALESCENT HOME		Registered	1961-08-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	181	200431	1	MISSES THOMPSON AND WHIPPLE CHARITY		Registered	1961-09-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	182	200431	2	DRUMMOND FERGUSON TRUST		Removed	1961-09-09 00:00:00.0000000	2012-10-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	183	200431	4	HENRY SMITH (SHARE)		Registered	1961-09-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	184	200431	5	MARY NEW		Removed	1961-09-09 00:00:00.0000000	2012-10-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	185	200431	6	WHIPPLE CHARITY		Removed	1961-09-09 00:00:00.0000000	1997-04-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	186	200431	7	RICHMOND CHARITIES ALMSHOUSES		Registered	1990-06-21 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	187	200431	13	EDUCATIONAL FOUNDATION OF WILLIAM HICKEY		Removed	1961-09-09 00:00:00.0000000	2012-10-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	188	200433	7	PETERSHAM EDUCATIONAL CHARITY		Registered	1990-09-01 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	189	200433	8	PETERSHAM RELIEF IN NEED CHARITY		Registered	1990-09-01 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	190	200431	15	RICHMOND LYING IN CHARITY		Removed	1961-09-05 00:00:00.0000000	1994-04-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	191	200482	1	BEDFORD HALL (TRUST PROPERTY ADMINISTERED IN CONNEXION WITH CROYDON VOLUNTARY ASSOCIATION FOR THE BLIND		Removed	1961-08-31 00:00:00.0000000	2017-11-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	192	200485	1	POOR'S ESTATE CHARITY		Removed	1961-10-30 00:00:00.0000000	2007-04-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	193	200485	2	MARK SLINGSBY CHARITY		Removed	1961-10-30 00:00:00.0000000	2007-04-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	194	200508	1	THE COAL CHARITY		Registered	1961-09-26 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	195	200508	2	WILLIAM CARTER		Registered	1961-09-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	196	200508	3	ARTHUR WICHALSE		Registered	1961-09-26 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	197	200508	4	ELIZABETH CROSON		Registered	1961-09-26 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	198	200508	5	CHARLES RICHARDS FOR BREAD AND CLOTHING		Registered	1961-09-26 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	199	200524	1	ROYAL HUSSARS (PRINCE OF WALE'S OWN) WOMENS CHARITABLE FUND		Removed	1972-09-22 00:00:00.0000000	1993-06-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	200	200535	1	GEORGE BURY		Removed	1961-10-05 00:00:00.0000000	2000-04-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	201	200535	2	WILLIAM FRUIT		Removed	1961-10-05 00:00:00.0000000	2000-04-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	202	200535	3	THOMAS KING (ORIGINALLY RINGE)		Removed	1961-10-05 00:00:00.0000000	2000-04-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	203	200535	4	ELIZABETH FIELD		Removed	1961-10-05 00:00:00.0000000	2000-04-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	204	200535	5	THOMAS BUTLER		Removed	1961-10-05 00:00:00.0000000	2000-04-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	205	200551	1	OCKENDEN VENTURE FAMILY TRUST		Removed	1964-03-11 00:00:00.0000000	1992-03-07 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	206	200553	1	HARMAN ATWOOD FOR ENDOWNMENT FUND		Registered	1961-12-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	207	200556	1	HENRY SMITH (WORTH ESTATE)		Registered	1962-01-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	208	200556	2	THE SHARE OF THE CHARITY OF HENRY SPOONER		Registered	1962-01-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	209	200564	1	ELIZABETH ANDREWS ADAMS CHARITY		Removed	1969-09-23 00:00:00.0000000	2009-08-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	210	200564	2	MARY BATT CHARITY		Removed	1969-09-23 00:00:00.0000000	2009-08-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	211	200564	3	EDWIN BELL CHARITY		Removed	1969-09-23 00:00:00.0000000	2009-08-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	212	200564	4	CLARA MEYRICK CHARITY		Removed	1969-09-23 00:00:00.0000000	2009-08-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	213	200564	5	JOHN FRANCIS FULLER CHARITY		Removed	1969-09-23 00:00:00.0000000	2009-08-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	214	200564	6	MARY GARTH CHARITY		Removed	1969-09-23 00:00:00.0000000	2009-08-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	215	200564	7	JANE OSWALD CHARITY		Removed	1969-09-23 00:00:00.0000000	2009-08-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	216	200564	8	HENRY SMITH CHARITY (BEXHILL ESTATE)		Removed	1969-09-23 00:00:00.0000000	2009-08-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	217	200564	9	OWEN PUTLAND MEYRICK CHARITY		Removed	1969-09-23 00:00:00.0000000	2009-08-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	218	200566	1	JOHN PEERS		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	219	200566	2	HENRY CHARLES DUNHAM		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	220	200566	3	MARY ANN ELIZABETH FOWLER		Registered	1968-03-05 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	221	200566	4	URSULA BOTELER		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	222	200566	5	THOMAS HAWES (1626)		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	223	200566	6	MARY PARADINE		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	224	200566	7	ANN COLLINS		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	225	200566	8	THOMAS HAWES (1619)		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	226	200566	9	JONAS ANDREWS		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	227	200566	10	SARAH PARADINE		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	228	200566	11	THOMAS HAWES (1688)		Registered	1961-10-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	229	200568	1	HENRY SMITH (WORTH ESTATE)		Registered	1961-10-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	230	200568	2	JAMES HAITE		Registered	1961-10-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	231	200568	3	KIRKPATRICK CHARITY		Registered	1961-10-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	232	200568	4	MASTERMAN'S CHARITY		Registered	1961-10-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	233	200571	1	EPSOM ALMSHOUSE CHARITY		Registered	1988-11-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	234	200571	2	EPSOM RELIEF IN NEED CHARITY		Registered	1988-11-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	235	200580	1	SOUTHHILL POORS LAND		Removed	1961-10-25 00:00:00.0000000	1995-04-10 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	236	200580	2	FRANCIS SMYTH		Removed	1961-10-25 00:00:00.0000000	1995-04-10 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	237	200586	1	JOHN MORETON ALMSHOUSE CHARITY		Removed	1961-10-05 00:00:00.0000000	2005-11-24 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	238	200586	2	COTTENHAM UNITED CHARITY		Removed	1961-12-22 00:00:00.0000000	2005-11-24 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	239	200586	5	JANE BRIGHAM		Removed	1961-10-05 00:00:00.0000000	2004-02-20 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	240	200586	6	ALICE ROGERS FOR APPRENTICING		Removed	1961-10-05 00:00:00.0000000	2004-02-20 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	241	200604	1	DAME ANN CLARKE		Removed	1962-03-21 00:00:00.0000000	2001-03-01 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	242	200604	2	JOHN GRISDELL		Removed	1962-03-21 00:00:00.0000000	2001-03-01 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	243	200604	3	THOMAS WILLETT		Removed	1962-03-21 00:00:00.0000000	2001-03-01 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	244	200604	4	JOHN WINKIN		Removed	1962-03-21 00:00:00.0000000	2001-03-01 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	245	200604	5	HENRY SMITH		Removed	1962-03-21 00:00:00.0000000	2001-03-01 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	246	200604	6	WILLIAM HATTON		Removed	1962-03-21 00:00:00.0000000	2001-03-01 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	247	200606	1	MRS PALMER'S FUND		Registered	1962-09-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	248	200606	2	PARTIS COLLEGE EXTENSION AND EXTENSION FUND		Registered	1962-09-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	249	200606	3	ELLA MARIAN ROWCROFT		Registered	1962-09-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	250	200606	4	KIDSTON GIFT		Registered	1962-09-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	251	200606	5	VIOLET EDITH WILLS		Registered	1962-09-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	252	200606	6	MRS BALDWIN'S FUND		Registered	1962-09-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	253	200612	1	ROSAMUND MARSHALL AND MR MARSHALL		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	254	200612	2	JOSEPH HANKINS BURGE		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	255	200612	3	COOPER OTHEWISE THE KINGSLAND COMMON ESTATE		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	256	200612	4	ISABELLA FERRIS		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	257	200612	5	GEARY		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	258	200612	6	MAJOR HAINES		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	259	200612	7	THOMAS HOBSON		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	260	200612	8	ROBERT HULL		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	261	200612	9	NATHANIEL LOANE		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	262	200612	11	ANN MAY		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	263	200612	12	MARY MORTON		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	264	200612	13	LADY ALICE OWEN (OTHERWISE LADY ALICE ERSKINE)		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	265	200612	14	DANIEL PARKE		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	266	200612	15	JOHN PARSONS		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	267	200612	16	POOR'S STOCK		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	268	200612	17	SAMUEL WILSON		Removed	1963-07-02 00:00:00.0000000	1995-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	269	200622	1	JOHN JUDKYN MEMORIAL FRESHFORD MANOR FUND		Removed	1995-06-05 00:00:00.0000000	2010-11-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	270	200637	1	AUCKLAND BEQUEST		Registered	1961-10-19 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	271	200649	1	ELIZABETH HEALEY		Removed	1961-10-26 00:00:00.0000000	1995-05-04 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	272	200661	1	JEFFREY REID AMHERST		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	273	200661	2	UNKNOWN DONOR OR BAUGHTON CHARITY		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	274	200661	3	SARAH SOPHIA BEDFORD		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	275	200661	4	FRANCIS DAVIES		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	276	200661	5	CHARLES OLDAKER		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	277	200661	6	SUSANNAH TOVEY		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	278	200661	7	SHARE OF HENRY SMITH (LONGNEY ESTATE) CHARITY		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	279	200671	1	NEWBURY ALMSHOUSE TRUST		Registered	1986-07-14 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	280	200671	2	CROSS AND ROBINSON'S CHARITY		Removed	1986-07-14 00:00:00.0000000	1996-11-15 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	281	200678	1	TRUST PROPERTY HELD IN CONNEXION WITH THE BRITISH LEGION - LISS BRANCH		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	282	200685	1	CHILD WELFARE CHARITY		Registered	1980-12-10 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	283	200695	1	TRUST PROPERTY HELD IN CONNEXION WITH THE BRITISH LEGION, TEMPLECOMBE AND DISTRICT BRANCH		Removed	1969-04-16 00:00:00.0000000	1969-04-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	284	200697	1	STINCHCOMBE PARISH LANDS		Removed	1961-12-22 00:00:00.0000000	1995-08-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	285	200697	2	MATTHEW TYNDALL		Removed	1961-12-22 00:00:00.0000000	1995-08-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	286	200697	3	THOMAS PINFOLD		Removed	1961-12-22 00:00:00.0000000	1995-08-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	287	200699	1	ALBERT HENRY BRUTON		Registered	1961-12-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	288	200705	1	TRUST PROPERTY HELD IN CONNEXION WITH BRITISH LEGION SANDFORD BRANCH		Registered	1961-12-22 00:00:00.0000000																	False	False								
